codigo	matricula	fecha_matriculacion
1258546	1684HKG	41018
1258544	2998HKG	41018
1258762	3210HKG	41018
1258585	1693HKG	41018
1258441	0228HKG	41018
1258542	2924HKG	41018
1258455	2147HKG	41018
1258443	9824HKF	41017
1258346	8173HKF	41017
1258399	7656HKF	41017
1513848	7036HKF	41017
1258451	5019HKF	41016
1258309	3426HKF	41015
1258343	3435HKF	41015
1258250	9508HKD	41012
1258198	1325HKF	41012
1258182	8862HKD	41012
1258171	1176HKF	41012
1258135	8962HKD	41012
1258237	7413HKD	41011
1258137	6438HKD	41011
1258139	6341HKD	41011
1258053	4742HKD	41011
1258127	4462HKD	41011
1258133	7232HKD	41011
1258242	3672HKD	41011
1258177	7515HKD	41011
1258110	5673HKD	41011
1258113	7202HKD	41011
1258117	7119HKD	41011
1258121	2871HKD	41010
1258008	1502HKD	41010
1465473	2453HKD	41010
1258015	0563HKD	41009
1257939	0836HKD	41009
1257896	0539HKD	41009
1257872	0390HKD	41009
1258012	9295HKC	41008
1257863	9644HKC	41008
1258195	9868HKC	41008
1258405	0005HKD	41008
1257800	6202HKC	41003
1257930	5337HKC	41003
1257857	4999HKC	41003
1257882	7911HKC	41003
1257824	3228HKC	41002
1257744	9748HKB	41002
1257659	9813HKB	41002
1257746	2471HKC	41002
1257753	2838HKC	41002
1257731	1069HKC	41002
1257738	7779HKB	41001
1257634	8100HKB	41001
1257625	6291HKB	41001
1257750	8398HKB	41001
1258246	6425HKB	41001
1257628	8844HKB	41001
1257562	1092HKB	40998
1257544	1538HKB	40998
1257653	8417HJZ	40998
1257661	9486HJZ	40998
1257571	2339HKB	40998
1257586	7872HJZ	40998
1257475	0704HJZ	40997
1257581	4655HJZ	40997
1257579	4843HJZ	40997
1257485	0113HJZ	40997
1428748	2231HJZ	40997
1257558	0688HJZ	40997
1257565	6724HJZ	40997
1257551	6726HJZ	40997
1257400	4053HJY	40996
1257416	2235HJY	40996
1257478	7650HJY	40996
1478857	0980HJY	40996
1257412	1034HJY	40996
1257428	5188HJY	40996
1257356	3951HJX	40995
1257404	0152HJY	40995
1257408	8232HJX	40995
1257317	8085HJX	40995
1257266	4939HJX	40995
1257418	5395HJX	40995
1257343	3872HJX	40995
1257345	0083HJX	40994
1257201	0493HJX	40994
1257250	9397HJW	40994
1257239	8763HJW	40991
1257275	8414HJW	40991
1257277	5873HJW	40991
1257222	9009HJW	40991
1257139	6333HJW	40991
1257185	5342HJW	40991
1418198	9098HJW	40991
1257228	7168HJW	40991
1257109	4521HJW	40991
1257340	7187HJW	40991
1257182	5990HJW	40991
1257137	3650HJW	40990
1257033	8942HJV	40990
1257282	0524HJW	40990
1257194	3580HJW	40990
1257190	8672HJV	40990
1257120	7281HJV	40989
1257122	7074HJV	40989
1257022	6905HJV	40989
1257020	7066HJV	40989
1430327	3643HJV	40989
1257113	7240HJV	40989
1257018	4529HJV	40989
1257096	1227HJV	40988
1256964	1508HJV	40988
1256945	6408HJT	40984
1256935	5097HJT	40984
1256855	5678HJT	40984
1256865	3611HJT	40984
1256861	2148HJT	40984
1256912	9618HJS	40983
1256745	9057HJS	40983
1257963	8958HJS	40983
1256838	7773HJS	40983
1256846	9220HJS	40983
1256873	8354HJS	40983
1256812	0346HJT	40983
1256749	6086HJS	40982
1256637	6320HJS	40982
1256792	6744HJS	40982
1256681	6558HJS	40982
1256684	6669HJS	40982
1256688	5282HJS	40982
1256679	5045HJS	40982
1256599	4508HJS	40982
1256686	4059HJS	40982
1256594	4777HJS	40982
1256653	2297HJS	40981
1256639	3734HJS	40981
1256570	1114HJS	40981
1256658	2386HJS	40981
1289447	2776HNW	40980
1256473	6906HJR	40980
1256477	7966HJR	40980
1256533	6893HJR	40980
1256505	6883HJR	40980
1256469	6840HJR	40977
1256495	6639HJR	40977
1256440	5601HJR	40977
1256384	3463HJR	40977
1256341	8801HJP	40976
1256323	1519HJR	40976
1256339	8752HJP	40976
1256326	1184HJR	40976
1256230	8738HJP	40976
1256232	8744HJP	40976
1256329	1346HJR	40976
1256228	4884HJP	40975
1256319	8563HJP	40975
1256795	6918HJP	40975
1256192	5591HJP	40975
1256223	3018HJP	40974
1256172	1083HJP	40973
1256177	1066HJP	40973
1256089	8302HJN	40973
1256059	7882HJN	40973
1256078	7867HJN	40973
1256080	7873HJN	40973
1255995	4664HJN	40970
1255969	6330HJN	40970
1256004	3742HJN	40970
1256195	4621HJN	40970
1255987	7759HJN	40970
1256000	4804HJN	40970
1256016	6023HJN	40970
1256334	5424HJN	40970
1255905	0629HJN	40969
1256082	1917HJN	40969
1255918	1417HJN	40969
1256102	2552HJN	40969
1256086	2459HJN	40969
1255971	3471HJN	40969
1255818	9738HJM	40969
1255911	2805HJN	40969
1255976	2091HJN	40969
1255974	1262HJN	40969
550244	3091HJM	40968
1255811	8847HJL	40968
1255885	8624HJM	40968
1255826	4364HJL	40967
1255797	5957HJL	40967
1255783	6841HJL	40967
1256156	8502HJL	40967
1257197	4089HJL	40967
1255730	3065HJL	40967
1255824	7437HJL	40967
1255671	3592HJL	40967
1255801	8010HJK	40966
1255780	0789HJL	40966
1255582	7134HJK	40966
1255633	6455HJK	40966
1255641	6619HJK	40966
1255630	0104HJL	40966
1519634	0269HJL	40966
1255648	7034HJK	40966
1255710	9386HJK	40966
1255619	5757HJK	40963
1255594	2757HJK	40963
1255621	3655HJK	40963
1255803	4942HJK	40963
1255596	3457HJK	40963
1475902	5106HJK	40963
1255664	4963HJK	40963
1255501	1253HJK	40962
1255624	8544HJJ	40962
1255533	1054HJK	40962
1255491	9245HJJ	40962
1255587	9551HJJ	40962
1255538	9736HJJ	40962
1255523	1341HJK	40962
1255449	8142HJJ	40962
1255465	6695HJJ	40961
1255529	4281HJJ	40961
1255381	4282HJJ	40961
1255409	2472HJJ	40960
1255347	3393HJJ	40960
1255437	2267HJJ	40960
1256072	3313HJJ	40960
1255431	1620HJJ	40960
1255298	1432HJJ	40960
1255544	2313HJJ	40960
1255521	0540HJJ	40960
1255290	9495HJH	40959
1255592	8247HJH	40959
1255200	5751HJH	40956
1255235	4713HJH	40956
1255228	1504HJH	40955
1255183	0627HJH	40955
1255103	0167HJH	40955
1255173	1282HJH	40955
1255081	0145HJH	40955
1255046	8052HJG	40954
1255041	7584HJG	40954
1255249	8584HJG	40954
1255169	9725HJG	40954
1255065	7558HJG	40954
1255175	8834HJG	40954
1486250	0078HJH	40954
1260632	4478HJG	40953
1255062	6779HJG	40953
1255301	5828HJG	40953
1255286	4323HJG	40953
1255039	3411HJG	40952
1254934	1795HJG	40952
1255035	1891HJG	40952
1255106	3676HJG	40952
1254982	8907HJF	40949
1254997	0928HJG	40949
1254980	0045HJG	40949
1254931	8657HJF	40949
1254860	8890HJF	40949
1254978	9648HJF	40949
1254985	9997HJF	40949
1254856	8088HJF	40948
1254771	5766HJF	40948
1254787	4759HJF	40948
1254727	2150HJF	40947
1254941	2828HJF	40947
1254773	2075HJF	40947
1254789	1090HJF	40947
1254776	1229HJF	40947
1254784	1275HJF	40947
1254687	9546HJD	40946
1254608	9726HJD	40946
1254737	0266HJF	40946
1254734	8971HJD	40946
1254762	0472HJF	40946
1254540	6441HJD	40945
1254681	6460HJD	40945
1254670	7325HJD	40945
1254679	7663HJD	40945
1254536	4376HJD	40942
1254580	5135HJD	40942
1254448	3602HJD	40942
1254532	4138HJD	40942
1381446	3695HJD	40942
1254405	0516HJD	40941
1254513	2910HJD	40941
1254527	0064HJD	40941
1254457	9197HJC	40940
1254324	7156HJC	40940
1254377	7664HJC	40940
1435358	8169HJC	40940
1254508	9484HJC	40940
1254385	7230HJC	40940
1254792	7963HJC	40940
1434832	9363HJC	40940
1254243	9744HJB	40939
1254251	8908HJB	40939
1254391	4549HJC	40939
1254387	4291HJC	40939
1434711	1625HJC	40939
1254368	6427HJC	40939
1254230	2998HJB	40938
1440195	2316HJB	40938
1254218	7051HJB	40938
1254215	2988HJB	40938
1254176	8253HHZ	40935
1254125	7688HHZ	40935
1254188	8945HHZ	40935
1254195	7943HHZ	40935
1254036	3629HHZ	40934
1254038	4478HHZ	40934
1254181	6252HHZ	40934
1254249	5985HHZ	40934
1254033	3324HHZ	40934
1254029	2543HHZ	40933
1254031	1155HHZ	40933
1253995	2730HHZ	40933
1254022	0660HHZ	40933
1253991	0829HHZ	40933
1254115	9773HHY	40933
1253870	6509HHY	40932
1253955	6486HHY	40932
1253872	5287HHY	40931
1253867	5556HHY	40931
1254007	5438HHY	40931
1254002	5047HHY	40931
1253997	2724HHY	40928
1253804	3294HHY	40928
1253767	2365HHY	40928
1253860	3982HHY	40928
1253732	0271HHY	40927
1253676	8909HHX	40927
1253826	9551HHX	40927
1253680	8974HHX	40927
1253752	8804HHX	40927
1253633	6846HHX	40926
1253729	7126HHX	40926
1253736	6893HHX	40926
1253670	8221HHX	40926
1253668	7411HHX	40926
1505837	8470HHX	40926
1253576	4351HHX	40925
1253588	5011HHX	40925
1254014	5192HHX	40925
1253651	4361HHX	40925
1254462	3332HHX	40924
1253582	3720HHX	40924
1253592	3539HHX	40924
1253525	3534HHX	40924
1253653	2863HHX	40924
1253517	3631HHX	40924
1253505	4061HHX	40924
1422335	0768HHX	40921
1253352	9962HHW	40921
1253509	1342HHX	40921
1253242	7199HHW	40920
1253355	8999HHW	40920
1253439	8873HHW	40920
1253325	9020HHW	40920
1253366	7499HHW	40920
1253252	7474HHW	40920
1254875	7497HHW	40920
1253259	4604HHW	40919
1253364	6222HHW	40919
1253362	4646HHW	40919
1253229	4384HHW	40919
1253196	4135HHW	40919
1253237	4892HHW	40919
1253340	6138HHW	40919
1253235	5629HHW	40919
1253135	2943HHW	40918
1253094	2007HHW	40918
1253244	3129HHW	40918
1253045	1899HHW	40918
1253138	1882HHW	40918
1466017	3699HHW	40918
1253249	3161HHW	40918
1399011	3591HHW	40918
1253149	0899HHW	40917
1253025	9538HHV	40917
1253016	9552HHV	40917
1253143	0812HHW	40917
1253291	0088HHW	40917
1253012	9524HHV	40917
1253159	7555HHV	40913
1253028	7105HHV	40913
1253051	7698HHV	40913
1253147	7819HHV	40913
1252915	7349HHV	40913
1252870	3815HHV	40912
1252884	2802HHV	40912
1252881	2839HHV	40912
1253022	2992HHV	40912
1252875	2886HHV	40912
1253041	2920HHV	40912
1252889	2782HHV	40912
1252794	2906HHV	40912
1253014	3864HHV	40912
1253043	5145HHV	40912
1252951	6624HHV	40912
1252815	3605HHV	40912
1252865	3186HHV	40912
1252861	5417HHV	40912
1253127	4476HHV	40912
1252775	0401HHV	40911
1252983	9736HHT	40911
1252658	8479HHT	40911
1252899	9754HHT	40911
1252791	8461HHT	40911
1252710	9332HHT	40911
1252963	8719HHT	40911
1252981	9722HHT	40911
1252784	8473HHT	40911
1252679	8882HHT	40911
1252789	8459HHT	40911
1252965	8662HHT	40911
1514544	8483HHT	40911
1421570	8633HHT	40911
1252669	5779HHT	40910
1252648	5565HHT	40910
1252803	7031HHT	40910
1252850	5822HHT	40910
1252715	5445HHT	40910
1252807	6998HHT	40910
1252700	7545HHT	40910
1252589	5461HHT	40910
1252625	7385HHT	40910
1252667	8350HHT	40910
1252896	7078HHT	40910
1252651	6909HHT	40910
1252904	7083HHT	40910
1253419	6168HHT	40910
1252603	5667HHT	40910
1252767	5607HHT	40910
1252585	5432HHT	40910
1252690	6386HHT	40910
1252581	5745HHT	40910
1252592	5651HHT	40910
1252712	6149HHT	40910
1389194	8059HHT	40910
1252978	8158HHT	40910
1252677	8252HHT	40910
1252685	6025HHT	40910
1252597	5757HHT	40910
1252675	7977HHT	40910
1426804	7149HHT	40910
1252664	0412HHT	40907
1236861	6837HHS	40907
1236836	9014HHS	40907
1252655	9171HHR	40906
1252810	3559HHS	40906
1236712	4743HHR	40905
1236824	3672HHR	40905
1236717	1876HHR	40905
1253153	1201HHR	40905
1252681	5910HHR	40905
1236714	7024HHP	40904
1236586	6544HHP	40904
1236728	6307HHP	40904
1236669	7788HHP	40904
1236725	6336HHP	40904
1252854	9493HHP	40904
1236524	4110HHP	40903
1236676	4519HHP	40903
1236589	4393HHP	40903
1236528	4321HHP	40903
1252771	5730HHP	40903
1236512	1031HHP	40900
1236463	0646HHP	40900
1236522	3686HHP	40900
1236581	0963HHP	40900
1236470	9396HHN	40900
1236451	0406HHP	40900
1236565	1443HHP	40900
1236453	9859HHN	40900
1253631	0329HHP	40900
1236519	1753HHP	40900
1236516	0915HHP	40900
1236563	0595HHP	40900
1236460	8599HHN	40899
1254451	5311HHN	40899
1236457	5365HHN	40899
1236468	4701HHN	40899
1252934	6667HHN	40899
1236465	4325HHN	40899
1236327	9818HHM	40898
1236433	9905HHM	40898
1236440	9940HHM	40898
1236300	0424HHN	40898
1236591	3594HHN	40898
1236275	5112HHM	40897
1236455	6587HHM	40897
1236346	5767HHM	40897
1236251	6323HHM	40897
1476640	7412HHM	40897
1236207	6061HHM	40897
1236284	4069HHM	40896
1236199	2267HHM	40896
1236157	2517HHM	40896
1236308	2598HHM	40896
1236348	2475HHM	40896
1236167	1859HHM	40893
1236086	8162HHL	40893
1236165	8698HHL	40893
1349458	1215HHM	40893
1236039	3657HHL	40892
1236032	5348HHL	40892
1236051	4700HHL	40892
1236048	4619HHL	40892
1236057	3648HHL	40892
1236063	2726HHL	40891
1235951	1483HHL	40891
1235955	2104HHL	40891
1236532	0271HHL	40891
1235974	3176HHL	40891
1235953	8794HHK	40890
1235904	9002HHK	40890
1235969	8287HHK	40890
1235813	5132HHK	40889
1235808	5089HHK	40889
1235889	5345HHK	40889
1235846	5071HHK	40889
1235736	2928HHK	40886
1418504	1956HHK	40884
1235726	0529HHK	40884
1235976	0546HHK	40884
