Codigo	Matricula	Fecha Matriculacion	Marca	Modelo	Tipo	Variante	Clasificacion medioambiental	Combustible	Cilindrada	Potencia	Numero de Plazas	Fecha inicio de prestacion del servicio de taxi	Eurotaxi	Regimen Especial de Eurotaxi	Fecha inicio Regimen Especial Eurotaxi	Fecha fin Regimen Especial Eurotaxi	Fecha
1426654	4484JNT	6/5/16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	11/5/16	NO	NO			3/11/18
1426387	3514JNS	5/5/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	9/5/16	NO	NO			3/11/18
1426392	3950JNS	5/5/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	9/5/16	NO	NO			3/11/18
1429100	9339JNS	5/5/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2/6/16	NO	NO			3/11/18
1426108	3367JNS	5/5/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	5/5/16	NO	NO			3/11/18
1426246	4282JNS	5/5/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	6/5/16	NO	NO			3/11/18
1426243	9619JNS	5/5/16	SEAT	ALHAMBRA	7N	DFLAX0AC	C	DIESEL	1968	110	5	6/5/16	NO	NO			3/11/18
1426398	3833JNS	5/5/16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	9/5/16	NO	NO			3/11/18
1426093	9479JNR	4/5/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	5/5/16	NO	NO			3/11/18
1426405	8381JNR	4/5/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	9/5/16	NO	NO			3/11/18
1426334	1349JNS	4/5/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	6/5/16	NO	NO			3/11/18
1426106	8586JNR	4/5/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	5/5/16	NO	NO			3/11/18
1426992	0583JNS	4/5/16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/5/16	NO	NO			3/11/18
1426553	1673JNS	4/5/16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	10/5/16	NO	NO			3/11/18
1426100	8667JNR	4/5/16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	5/5/16	NO	NO			3/11/18
1426110	4018JNR	3/5/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	5/5/16	NO	NO			3/11/18
1425947	3716JNR	3/5/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	4/5/16	NO	NO			3/11/18
1426104	5100JNR	3/5/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	5/5/16	NO	NO			3/11/18
1425790	5893JNN	29/4/16	CITROEN	CITROEN C-ELYSEE eco-glv	FECO2/1	FE15C	ECO	GLP / GASOLINA	1587	85	5	3/5/16	NO	NO			3/11/18
1425938	6047JNN	29/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	4/5/16	NO	NO			3/11/18
1425868	7964JNN	29/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	3/5/16	NO	NO			3/11/18
1425945	6388JNN	29/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	4/5/16	NO	NO			3/11/18
1426828	0490JNR	29/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	12/5/16	NO	NO			3/11/18
1427985	6262JNN	29/4/16	FORD	FORD TRANSIT CONNECT	PJ2	XWGA1C?X	C	DIESEL	1499	88.2	6	24/5/16	SI	SI	2/6/16	7/4/21	3/11/18
1426325	4630JNN	29/4/16	RENAULT	MEGANE GR. SCENIC	JZ	JZ03	C	DIESEL	1598	96	5	6/5/16	NO	NO			3/11/18
1425740	5762JNP	29/4/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	3/5/16	NO	NO			3/11/18
1425924	6555JNN	29/4/16	SEAT	ALHAMBRA	7N	DFLAX0AC	C	DIESEL	1968	110	5	4/5/16	NO	NO			3/11/18
1425942	6781JNN	29/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	4/5/16	NO	NO			3/11/18
1425712	5801JNP	29/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	3/5/16	NO	NO			3/11/18
1425811	7249JNM	28/4/16	CITROEN	CITROEN C-ELYSEE eco-glv	FECO2/1	FE15C	ECO	GLP / GASOLINA	1587	85	5	3/5/16	NO	NO			3/11/18
1426113	1895JNN	28/4/16	CITROEN	C4 PICASSO	3	3DBHZ*	C	DIESEL	1560	88	5	5/5/16	NO	NO			3/11/18
1426330	0847JNN	28/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	6/5/16	NO	NO			3/11/18
1425835	2905JNM	28/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	3/5/16	NO	NO			3/11/18
1425795	2771JNM	28/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	3/5/16	NO	NO			3/11/18
1425397	2479JNM	28/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	28/4/16	NO	NO			3/11/18
1425813	0549JNN	28/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	3/5/16	NO	NO			3/11/18
1425485	3894JNM	28/4/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	28/4/16	NO	NO			3/11/18
1425454	2014JNM	28/4/16	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	28/4/16	NO	NO			3/11/18
1425627	9339JNM	28/4/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	29/4/16	NO	NO			3/11/18
1425817	3546JNM	28/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	3/5/16	NO	NO			3/11/18
1425620	2657JNN	28/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	29/4/16	NO	NO			3/11/18
1429530	2647JNM	28/4/16	VOLKSWAGEN	CADDY	2K	AFCUUDX01	C	DIESEL	1968	75	5 + 1 PMR	7/6/16	SI	SI	15/6/16	7/4/21	3/11/18
1425422	7292JNL	27/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	28/4/16	NO	NO			3/11/18
1425809	7143JNL	27/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	3/5/16	NO	NO			3/11/18
1425367	4368JNL	27/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	28/4/16	NO	NO			3/11/18
1425261	2231JNL	27/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	27/4/16	NO	NO			3/11/18
1425424	8029JNL	27/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	28/4/16	NO	NO			3/11/18
1425632	1701JNL	27/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	29/4/16	NO	NO			3/11/18
1425417	7390JNL	27/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	28/4/16	NO	NO			3/11/18
1425392	0096JNM	27/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	28/4/16	NO	NO			3/11/18
1425419	9979JNL	27/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	28/4/16	NO	NO			3/11/18
1425361	5267JNL	27/4/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	28/4/16	NO	NO			3/11/18
1426240	6138JNL	27/4/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	6/5/16	NO	NO			3/11/18
1425363	5362JNL	27/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	28/4/16	NO	NO			3/11/18
1425415	7615JNL	27/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	28/4/16	NO	NO			3/11/18
1425629	1579JNL	27/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	29/4/16	NO	NO			3/11/18
1425411	9717JNL	27/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	28/4/16	NO	NO			3/11/18
1425399	2332JNK	26/4/16	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	28/4/16	NO	NO			3/11/18
1425248	8374JNK	26/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	27/4/16	NO	NO			3/11/18
1425138	2808JNK	26/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	26/4/16	NO	NO			3/11/18
1425489	2458JNK	26/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	28/4/16	NO	NO			3/11/18
1425385	5837JNK	26/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	28/4/16	NO	NO			3/11/18
1425394	4923JNK	26/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	28/4/16	NO	NO			3/11/18
1425387	6546JNK	26/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	28/4/16	NO	NO			3/11/18
1425244	9354JNK	26/4/16	PEUGEOT	5008	0	0AAHX*	C	DIESEL	1997	110	5	27/4/16	NO	NO			3/11/18
1487042	9396JNK	26/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	20/12/17	NO	NO			3/11/18
1425622	4359JNK	26/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	29/4/16	NO	NO			3/11/18
1425383	7231JNK	26/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	28/4/16	NO	NO			3/11/18
1425831	7134JNK	26/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	3/5/16	NO	NO			3/11/18
1425390	5840JNK	26/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	28/4/16	NO	NO			3/11/18
1425369	7749JNK	26/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	28/4/16	NO	NO			3/11/18
1425246	9436JNK	26/4/16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	27/4/16	NO	NO			3/11/18
1425104	9561JNJ	25/4/16	CITROEN	C4 PICASSO	3	3DBHZ*	C	DIESEL	1560	88	5	26/4/16	NO	NO			3/11/18
1425250	5943JNJ	25/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	27/4/16	NO	NO			3/11/18
1425090	9437JNJ	25/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	26/4/16	NO	NO			3/11/18
1425229	0825JNK	25/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	27/4/16	NO	NO			3/11/18
1425365	1677JNK	25/4/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	28/4/16	NO	NO			3/11/18
1424972	7285JNJ	25/4/16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	25/4/16	NO	NO			3/11/18
1425113	5988JNJ	25/4/16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/4/16	NO	NO			3/11/18
1424855	0897JNJ	22/4/16	CITROEN	CITROEN C-ELYSEE eco-glv	FECO2/1	FE15C	ECO	GLP / GASOLINA	1587	85	5	22/4/16	NO	NO			3/11/18
1425121	9382JNH	22/4/16	CITROEN	CITROEN GC4 PICASSO	3	3EBHZ*	C	DIESEL	1560	88	5	26/4/16	NO	NO			3/11/18
1424939	0116JNJ	22/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	25/4/16	NO	NO			3/11/18
1425117	9211JNH	22/4/16	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	26/4/16	NO	NO			3/11/18
1425115	0947JNJ	22/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	26/4/16	NO	NO			3/11/18
1425111	9302JNH	22/4/16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/4/16	NO	NO			3/11/18
1429526	0048JNJ	22/4/16	VOLKSWAGEN	CADDY	2K	AFCUUDX01	C	DIESEL	1968	75	5 + 1 PMR	7/6/16	SI	SI	11/7/17	7/4/21	3/11/18
1424816	0858JNH	21/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	22/4/16	NO	NO			3/11/18
1425095	7058JNH	21/4/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	26/4/16	NO	NO			3/11/18
1425092	6073JNH	21/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	26/4/16	NO	NO			3/11/18
1424804	1091JNH	21/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	22/4/16	NO	NO			3/11/18
1424936	5933JNH	21/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	25/4/16	NO	NO			3/11/18
1425405	5896JNH	21/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	28/4/16	NO	NO			3/11/18
1424653	6060JNG	20/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	21/4/16	NO	NO			3/11/18
1425257	8249JNG	20/4/16	FIAT	FIAT DOBLO	263	AXD1B	B	DIESEL	1598	77	5 + 1 PMR	27/4/16	SI	SI	9/5/16	7/4/21	3/11/18
1428142	4730JNG	20/4/16	FORD	FORD TOURNEO CONNECT	PJ2	XWGB1B?X	C	DIESEL	1499	88.2	6	25/5/16	SI	SI	30/5/16	7/4/21	3/11/18
1425124	8761JNG	20/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	26/4/16	NO	NO			3/11/18
1424667	8002JNG	20/4/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	21/4/16	NO	NO			3/11/18
1424808	4998JNG	20/4/16	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	22/4/16	NO	NO			3/11/18
1424675	8116JNG	20/4/16	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	21/4/16	NO	NO			3/11/18
1424818	5035JNG	20/4/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	22/4/16	NO	NO			3/11/18
1424647	5840JNG	20/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	21/4/16	NO	NO			3/11/18
1424672	8755JNG	20/4/16	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	21/4/16	NO	NO			3/11/18
1424363	8512JNF	19/4/16	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	19/4/16	NO	NO			3/11/18
1425408	8428JNF	19/4/16	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	28/4/16	NO	NO			3/11/18
1424655	8575JNF	19/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	21/4/16	NO	NO			3/11/18
1424529	9955JNF	19/4/16	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	20/4/16	NO	NO			3/11/18
1424931	1257JNG	19/4/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	25/4/16	NO	NO			3/11/18
1424644	0511JNG	19/4/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	21/4/16	NO	NO			3/11/18
1424811	1262JNG	19/4/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	22/4/16	NO	NO			3/11/18
1424498	0038JNG	19/4/16	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	20/4/16	NO	NO			3/11/18
1424650	4730JNF	18/4/16	CITROEN	C4 PICASSO	3	3DAHX*	C	DIESEL	1997	110	5	21/4/16	NO	NO			3/11/18
1424495	7256JNF	18/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	20/4/16	NO	NO			3/11/18
1424501	4335JNF	18/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	20/4/16	NO	NO			3/11/18
1424344	8045JNF	18/4/16	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	19/4/16	NO	NO			3/11/18
1425097	5546JNF	18/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	26/4/16	NO	NO			3/11/18
1424504	4170JNF	18/4/16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	20/4/16	NO	NO			3/11/18
1424353	0342JNF	15/4/16	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	19/4/16	NO	NO			3/11/18
1424181	1937JNF	15/4/16	CITROEN	CITROEN C-ELYSEE eco-glv	FECO2/1	FE15C	ECO	GLP / GASOLINA	1587	85	5	18/4/16	NO	NO			3/11/18
1424360	1153JNF	15/4/16	SEAT	ALHAMBRA	7N	DFLAX0AC	C	DIESEL	1968	110	5	19/4/16	NO	NO			3/11/18
1424355	8969JND	15/4/16	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	19/4/16	NO	NO			3/11/18
1424358	1091JNF	15/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	19/4/16	NO	NO			3/11/18
1424350	9355JND	15/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	19/4/16	NO	NO			3/11/18
1424341	8844JND	15/4/16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/4/16	NO	NO			3/11/18
1424346	8899JND	15/4/16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/4/16	NO	NO			3/11/18
1424185	6690JND	14/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	18/4/16	NO	NO			3/11/18
1424227	3110JND	14/4/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	18/4/16	NO	NO			3/11/18
1424052	2999JND	14/4/16	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	15/4/16	NO	NO			3/11/18
1424041	3485JND	14/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	15/4/16	NO	NO			3/11/18
1424059	3376JND	14/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	15/4/16	NO	NO			3/11/18
1424048	4886JND	14/4/16	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	15/4/16	NO	NO			3/11/18
1426836	4383JND	14/4/16	VOLKSWAGEN	CADDY	2K	AFDFSDX0	C	DIESEL	1968	75	5 + 1 PMR	12/5/16	SI	SI	18/5/16	7/4/21	3/11/18
1423764	9060JNC	13/4/16	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	13/4/16	NO	NO			3/11/18
1424057	7818JNC	13/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	15/4/16	NO	NO			3/11/18
1424064	7974JNC	13/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	15/4/16	NO	NO			3/11/18
1424055	7882JNC	13/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	15/4/16	NO	NO			3/11/18
1423904	1548JND	13/4/16	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	14/4/16	NO	NO			3/11/18
1423919	9118JNC	13/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	14/4/16	NO	NO			3/11/18
1423921	1223JND	13/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	14/4/16	NO	NO			3/11/18
1423709	8471JNC	13/4/16	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/4/16	NO	NO			3/11/18
1424754	8045JNC	13/4/16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	22/4/16	NO	NO			3/11/18
1423924	3567JNC	12/4/16	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	14/4/16	NO	NO			3/11/18
1423900	3742JNC	12/4/16	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	14/4/16	NO	NO			3/11/18
1423898	3645JNC	12/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	14/4/16	NO	NO			3/11/18
1423712	7183JNC	12/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	13/4/16	NO	NO			3/11/18
1423917	3464JNC	12/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	14/4/16	NO	NO			3/11/18
1423736	6397JNC	12/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	13/4/16	NO	NO			3/11/18
1423579	3196JNC	12/4/16	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	12/4/16	NO	NO			3/11/18
1423910	5294JNC	12/4/16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	14/4/16	NO	NO			3/11/18
1423603	9623JNB	11/4/16	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	12/4/16	NO	NO			3/11/18
1423573	9671JNB	11/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	12/4/16	NO	NO			3/11/18
1423720	9853JNB	11/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	13/4/16	NO	NO			3/11/18
1423468	9956JNB	11/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	11/4/16	NO	NO			3/11/18
1423716	9880JNB	11/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	13/4/16	NO	NO			3/11/18
1423722	9809JNB	11/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	13/4/16	NO	NO			3/11/18
1423570	2900JNC	11/4/16	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	12/4/16	NO	NO			3/11/18
1423718	9765JNB	11/4/16	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	13/4/16	NO	NO			3/11/18
1423688	2898JNC	11/4/16	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	13/4/16	NO	NO			3/11/18
1423554	2543JNC	11/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	12/4/16	NO	NO			3/11/18
1423562	1456JNC	11/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	12/4/16	NO	NO			3/11/18
1424218	1668JNC	11/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	18/4/16	NO	NO			3/11/18
1423558	2896JNC	11/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	12/4/16	NO	NO			3/11/18
1424044	6373JNB	8/4/16	CITROEN	C4 PICASSO	3	3DAHX*	C	DIESEL	1997	110	5	15/4/16	NO	NO			3/11/18
1423556	5160JNB	8/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	12/4/16	NO	NO			3/11/18
1423549	5108JNB	8/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	12/4/16	NO	NO			3/11/18
1423471	9499JNB	8/4/16	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	11/4/16	NO	NO			3/11/18
1423357	4764JNB	8/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	8/4/16	NO	NO			3/11/18
1423575	7243JNB	8/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	12/4/16	NO	NO			3/11/18
1423551	9516JNB	8/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	12/4/16	NO	NO			3/11/18
1423376	1789JNB	7/4/16	CITROEN	CITROEN C-ELYSEE eco-glv	FECO2/1	FE15C	ECO	GLP / GASOLINA	1587	85	5	8/4/16	NO	NO			3/11/18
1423459	9912JMZ	7/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	11/4/16	NO	NO			3/11/18
1423363	0145JNB	7/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	8/4/16	NO	NO			3/11/18
1424077	9823JMZ	7/4/16	FIAT	FIAT DOBLO	263	AXD1B	B	DIESEL	1598	77	5 + 1 PMR	15/4/16	SI	SI	20/4/16	7/4/21	3/11/18
1423337	4080JNB	7/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	8/4/16	NO	NO			3/11/18
1423457	2164JNB	7/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	11/4/16	NO	NO			3/11/18
1423928	2814JNB	7/4/16	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	14/4/16	NO	NO			3/11/18
1423340	1195JNB	7/4/16	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	8/4/16	NO	NO			3/11/18
1423225	9533JMZ	7/4/16	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	7/4/16	NO	NO			3/11/18
1423227	9536JMZ	7/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	7/4/16	NO	NO			3/11/18
1423353	9489JMZ	7/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	8/4/16	NO	NO			3/11/18
1423372	4484JNB	7/4/16	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	8/4/16	NO	NO			3/11/18
1423386	4008JNB	7/4/16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	8/4/16	NO	NO			3/11/18
1423213	5683JMZ	6/4/16	CITROEN	CITROEN C-ELYSEE eco-glv	FE-CO2	FE15	ECO	GLP / GASOLINA	1587	85	5	7/4/16	NO	NO			3/11/18
1423454	8971JMZ	6/4/16	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	11/4/16	NO	NO			3/11/18
