Codigo	Matricula
1338748	7388HXG
1338585	9702HXG
1338574	9697HXG
1338560	9703HXG
1338572	6253HXG
1338534	6570HXG
1338551	5890HXG
1338489	2550HXG
1338514	5278HXG
1338424	2473HXG
1338598	6181HXG
1338456	3276HXG
1338281	1274HXG
1338409	1232HXG
1338428	5870HXG
1338553	7316HXF
1338590	7311HXF
1338219	6102HXF
1338149	3004HXF
1338236	5743HXF
1338596	7312HXF
1338159	3125HXF
1338239	6311HXF
1338152	3028HXF
1338217	4698HXF
1381451	3420HXF
1338279	4743HXF
1354102	3096HXF
1338178	1169HXF
1338018	8557HXD
1338140	8588HXD
1338016	8524HXD
1338230	0215HXF
1338130	2235HXF
1338020	8478HXD
1338144	8636HXD
1338170	2317HXF
1338005	7399HXD
1338011	6089HXD
1338089	6598HXD
1338163	7786HXD
1338024	5177HXD
1337995	8259HXD
1338043	7022HXD
1338026	8335HXD
1338008	5216HXD
1337829	1502HXD
1337924	4933HXD
1337922	0118HXD
1337920	0463HXD
1337705	6148HXC
1337701	6079HXC
1337823	0581HXD
1337918	0157HXD
1337821	0555HXD
1337839	9997HXC
1337842	0035HXD
1338536	7591HXC
1337807	5654HXC
1337813	6083HXC
1337672	1775HXC
1337677	3536HXC
1337685	1571HXC
1337687	5209HXC
1337993	4053HXC
1337682	1533HXC
1337440	6845HXB
1337658	8877HXB
1337563	7804HXB
1337436	6769HXB
1337660	0337HXC
1337582	7951HXB
1337579	1120HXC
1337709	7251HXB
1337662	1210HXC
1337566	6946HXB
1337428	3044HXB
1337809	5281HXB
1337405	4437HXB
1337448	6544HXB
1337410	4579HXB
1337416	3305HXB
1337418	3549HXB
1338146	3592HXB
1337412	5658HXB
1337237	9752HWY
1337310	8711HWY
1337216	8646HWY
1337265	1763HWZ
1337307	5882HWZ
1337431	9270HWZ
1337194	0590HWY
1337207	0676HWY
1337250	3349HWY
1337115	2050HWY
1337111	1288HWY
1337223	2637HWY
1337200	0783HWY
1337107	1186HWY
1337214	1230HWY
1337125	1547HWY
1337079	8852HWX
1338650	8952HWX
1337408	8058HWX
1336977	6453HWX
1337062	8180HWX
1337093	0425HWY
1337047	9898HWX
1337057	9080HWX
1337102	0421HWY
1338463	7968HWX
1337300	3703HWX
1337087	4681HWX
1336919	0938HWX
1336926	3100HWX
1336820	1101HWX
1336846	1477HWX
1336834	2682HWX
1336816	0960HWX
1336824	1215HWX
1336773	8248HWW
1336703	7397HWW
1336747	9622HWW
1336790	6707HWW
1336813	8895HWW
1336657	6507HWW
1336894	8314HWW
1336697	6964HWW
1336806	8656HWW
1336928	0210HWX
1336786	6027HWW
1336664	3313HWW
1336769	5892HWW
1336763	3786HWW
1336752	3986HWW
1337038	3991HWW
1336635	3352HWW
1336622	3567HWW
1337059	3988HWW
1336628	6439HWW
1336546	3748HWW
1336924	5305HWW
1336543	0948HWW
1336783	6047HWW
1336523	0951HWW
1336617	2268HWW
1336515	1995HWW
1336615	2279HWW
1336506	3200HWW
1336381	0971HWW
1336536	1475HWW
1336619	1755HWW
1336361	9729HWV
1336368	0269HWW
1336370	0494HWW
1336613	0513HWW
1336378	0839HWW
1336649	0692HWW
1336528	0870HWW
1336358	9786HWV
1337229	0537HWW
1336250	4743HWV
1336124	4687HWV
1336375	8235HWV
1336936	8856HWV
1337209	5706HWV
1336119	4562HWV
1336117	4614HWV
1336253	4615HWV
1336122	4570HWV
1336347	1382HWV
1336427	1535HWV
1336129	3396HWV
1336168	9095HWT
1336231	4201HWV
1336416	6999HWT
1336354	6415HWT
1336164	8789HWT
1335987	2835HWT
1336157	2926HWT
1336352	2437HWT
1335858	3032HWT
1335806	8868HWS
1335809	9208HWS
1335865	8835HWS
1335841	7920HWS
1335800	8131HWS
1335803	2664HWS
1335957	5122HWS
1335742	4213HWS
1523690	2646HWS
1335704	8944HWR
1335681	7517HWR
1335702	2386HWS
1335587	7873HWR
1335593	8243HWR
1335787	2511HWS
1335699	7539HWR
1335718	8557HWR
1335721	2353HWS
1335683	7778HWR
1335710	9563HWR
1335694	7555HWR
1335688	2510HWS
1335599	6507HWR
1335707	4544HWR
1336115	6029HWR
1335602	2565HWR
1335486	4988HWR
1335439	8339HWP
1335723	1666HWR
1335312	8027HWP
1335422	1519HWR
1335314	8030HWP
1335451	8995HWP
1335454	1560HWR
1335442	7903HWP
1335712	9319HWP
1335739	9604HWP
1335308	1969HWP
1335212	1717HWP
1335264	4887HWP
1335295	4181HWP
1335304	1752HWP
1335349	5541HWP
1335424	3301HWP
1335437	3689HWP
1335254	8601HWN
1335233	1533HWP
1335429	8552HWN
1335433	8432HWN
1335219	5934HWN
1336293	8825HWN
1335225	6331HWN
1335096	3309HWN
1335244	0332HWN
1335215	4310HWN
1335447	4430HWN
1335066	2329HWN
1335420	4529HWN
1335102	5850HWN
1335084	1802HWN
1335462	5879HWN
1335118	7849HWM
1334953	9281HWM
1334877	5629HWM
1335092	4882HWM
1335058	5975HWM
1334948	5089HWM
1335063	6798HWM
1334944	3891HWM
1334964	7838HWM
1335086	7796HWM
1335292	4627HWM
1334942	3976HWM
1335111	9552HWL
1335222	2542HWM
1334845	9739HWL
1334835	3613HWL
1334851	2799HWL
1334991	7557HWL
1335679	5435HWL
1334848	2951HWL
1334831	9351HWK
1334752	1656HWL
1334737	4308HWK
1334741	5511HWK
1335114	7532HWJ
1335670	7505HWJ
1334587	3298HWK
1334746	0272HWK
1334524	8212HWJ
1334518	8617HWJ
1334626	3236HWK
1334608	6584HWJ
1334829	1154HWK
1334463	5954HWJ
1334468	5947HWJ
1475015	2784HWK
1334452	5317HWJ
1334461	9198HWH
1334476	2944HWJ
1334466	9166HWH
1334407	9686HWH
1334489	2308HWJ
1334449	5414HWJ
1334444	2437HWJ
1334378	9634HWH
1334447	0866HWJ
1334611	3963HWJ
1334839	2939HWJ
1334457	6924HWH
1334744	6953HWH
1334382	5293HWH
1334703	6910HWH
1334350	7129HWH
1334369	4433HWH
1334362	4422HWH
1334345	8293HWH
1334442	7243HWH
1334291	4084HWH
1334283	2344HWH
1334262	1879HWH
1334247	1534HWH
1334289	2622HWH
1334161	1794HWH
1334286	0680HWH
1334371	2494HWH
1334472	1304HWH
1334135	0494HWH
1334232	7868HWG
1334123	8347HWG
1334166	7304HWG
1334278	6501HWG
1334169	7105HWG
1334009	3078HWG
1334022	3294HWG
1333905	2043HWG
1334234	3081HWG
1334011	5044HWG
1333827	1893HWG
1334216	3020HWG
1333985	3111HWG
1333967	1844HWG
1334005	5968HWG
1333822	9944HWF
1333965	0152HWG
1333817	0403HWG
1334258	8201HWF
1333825	8056HWF
1333815	0694HWG
1333820	9891HWF
1333757	4240HWF
1333809	5796HWF
1333728	5596HWF
1333988	7965HWF
1333725	7939HWF
1333701	7257HWF
1334222	5319HWF
1333541	4308HWF
1334131	7932HWF
1333673	4645HWF
1333696	4851HWF
1334201	5327HWF
1333549	3739HWF
1333517	2087HWF
1333665	1231HWF
1333754	9522HWD
1333392	5875HWD
1333533	8085HWD
1333536	8473HWD
1333395	5822HWD
1335136	0434HWF
1333307	8344HWD
1333402	0350HWF
1333175	2987HWD
1333172	1899HWD
1333529	3681HWD
1333398	3099HWD
1333524	4009HWD
1333284	1753HWD
1333269	1781HWD
1333274	1866HWD
1333251	2329HWD
1333539	1704HWD
1333243	4193HWD
1333512	3642HWD
1333127	7598HWC
1333110	9989HWC
1333096	9627HWC
1333185	7928HWC
1333099	9139HWC
1333164	1577HWD
1333147	1389HWD
1333160	1470HWD
1333522	9138HWC
1333182	9921HWC
1333546	1606HWD
1333267	1553HWD
1333135	8200HWC
1332913	5013HWC
1333119	6788HWC
1332932	4391HWC
1333117	5420HWC
1333042	5597HWC
1333028	4706HWC
1333124	6858HWC
1507164	7376HWC
1333112	5430HWC
1332886	4360HWC
1332833	2183HWC
1332841	2347HWC
1332867	1798HWC
1332849	1629HWC
1332949	3196HWC
1332951	2131HWC
1332907	4122HWC
1332828	2621HWC
1332883	3377HWC
1332880	3199HWC
1332923	2451HWC
1332811	1767HWC
1332898	1972HWC
1332891	0988HWC
1332875	1602HWC
1332771	7451HWB
1333139	7576HWB
1334172	9249HWB
1332904	7623HWB
1332623	3396HWB
1332946	4194HWB
1332729	7146HWB
1332627	3349HWB
1332727	2944HWB
1332731	7203HWB
1332843	4879HWB
1332667	7283HWB
1332830	3880HWB
1332599	8871HVZ
1332733	2811HWB
1335676	2544HWB
1332590	8906HVZ
1332617	0370HWB
1332613	1949HWB
1332896	2806HWB
1332602	8690HVZ
1332738	2643HWB
1332724	2716HWB
1475774	2580HWB
1332406	4944HVZ
1332524	4667HVZ
1332583	6468HVZ
1332521	4688HVZ
1332507	4677HVZ
1332516	8317HVZ
1332420	4849HVZ
1519765	5171HVZ
1332416	4941HVZ
1332396	3076HVZ
1332401	1753HVZ
1332393	3458HVZ
1332389	2503HVZ
1332356	2447HVZ
1332385	1088HVZ
1332519	1455HVZ
1332329	2252HVY
1332374	9030HVY
1332413	8558HVY
1332576	8429HVY
1332369	8681HVY
1332354	8322HVY
1332410	4428HVY
1332378	8583HVY
1332736	6885HVY
1332210	6096HVX
1332403	1836HVY
1332326	6636HVX
1332062	6632HVX
1332258	1012HVY
1332387	4890HVX
1332564	8095HVX
1332078	6018HVX
1332383	7497HVX
1332072	6000HVX
1332260	1158HVY
1332581	7255HVX
1332074	6263HVX
1332208	3825HVX
1332039	3989HVX
1332161	1729HVY
1332195	1742HVY
1332203	0933HVY
1332365	6629HVX
1332193	1681HVY
1332173	1643HVY
1332024	8779HVW
1332031	3273HVX
1332012	3620HVX
1332022	7618HVW
1331998	8696HVW
1332205	3292HVX
1332034	7604HVW
1332020	3660HVX
1331852	3275HVW
1331966	3256HVW
1332000	7388HVW
1332014	7459HVW
1331955	3222HVW
1332167	7547HVW
1331822	0150HVW
1331762	0073HVW
1331860	0779HVW
1331805	0757HVW
1331748	9767HVV
1331848	2936HVW
1331899	9750HVV
1508480	9730HVV
1331827	6672HVV
1331825	6682HVV
1331658	1377HVV
1331743	5020HVV
1331687	3118HVV
1331661	5084HVV
1331753	2999HVV
1331663	1337HVV
1331830	2692HVV
1331675	2055HVV
1331536	0954HVV
1331511	9300HVT
1331552	0937HVV
1331522	7580HVT
1331559	1099HVV
1331505	9382HVT
1331556	0630HVV
1331534	7525HVT
1331650	9383HVT
1331526	6942HVT
1331298	4688HVT
1331405	4302HVT
1331670	5147HVT
1331439	5601HVT
1331832	5163HVT
1331317	5549HVT
1331503	6129HVT
1331515	6462HVT
1331413	4220HVT
1331289	1280HVT
1331509	2391HVT
1331285	2411HVT
1331141	1334HVT
1331296	1344HVT
1331280	2394HVT
1331292	1708HVT
1331154	9546HVS
1376327	0439HVT
1331144	7814HVS
1331160	7103HVS
1331044	3090HVS
1330958	3347HVS
1331061	6862HVS
1331065	4942HVS
1331004	4198HVS
1331069	5259HVS
1330944	8899HVR
1330938	3062HVS
1331164	2100HVS
1330950	2089HVS
1330948	9392HVR
1330972	9750HVR
1330855	9543HVR
1330921	0119HVS
1330917	0109HVS
1330911	0116HVS
1330909	0121HVS
1330846	8760HVR
1330914	6592HVR
1330934	8759HVR
1330858	5685HVR
1330744	1684HVR
1330717	2540HVR
1330758	2184HVR
1330756	4926HVR
1330742	1302HVR
1330719	2575HVR
1330749	4925HVR
1330936	4927HVR
1330715	2492HVR
1330721	8984HVP
1330586	9046HVP
1330633	7596HVP
1330593	8676HVP
1330726	9254HVP
1330927	9016HVP
1330440	3176HVP
1330640	6874HVP
1330655	6883HVP
1330531	4324HVP
1330556	6690HVP
1330427	3151HVP
1330544	3282HVP
1330542	3204HVP
1331137	4559HVP
1330398	1088HVP
1330396	2694HVP
1330642	1478HVP
1330431	9289HVN
1330368	0660HVP
1330412	9308HVN
1330932	2894HVP
1330429	2787HVP
1330393	0267HVP
1330332	9060HVN
1330334	6037HVN
1330442	6266HVN
1330387	8334HVN
1330242	6764HVN
1330211	6610HVN
1330409	9174HVN
1330315	6701HVN
1330329	9012HVN
1330218	5573HVN
1330736	5596HVN
1330215	2913HVN
1330323	5776HVN
1330539	4775HVN
1330220	3191HVN
1330224	5910HVN
1330074	3853HVM
1330188	9971HVM
1330405	8197HVM
1330135	5226HVM
1330192	9975HVM
1330165	0210HVN
1330065	0703HVM
1330140	0731HVM
1330093	5646HVL
1330445	1372HVM
1330083	5788HVL
1330437	5536HVL
1330327	1814HVM
1329994	5751HVL
1330025	0749HVM
1330072	5874HVL
1329980	3950HVL
1329996	3501HVL
1330002	0874HVL
1330035	1882HVL
1330337	5102HVL
1329909	8114HVK
1329831	8051HVK
1329814	5643HVK
1329797	6155HVK
1329811	5653HVK
1329808	7823HVK
1329822	7966HVK
1330417	7860HVK
1329704	2991HVK
1329851	3715HVK
1329802	4463HVK
1329788	4263HVK
1329720	3018HVK
1329662	5109HVK
1329779	3975HVK
1329594	1794HVK
1329781	1344HVK
1329608	0539HVK
1329702	2937HVK
1352860	0901HVK
1520061	2041HVK
1329706	2938HVK
1329784	1020HVK
1329603	1336HVK
1329601	8608HVJ
1329786	8610HVJ
1329522	8816HVJ
1329490	7974HVJ
1329597	8978HVJ
1329508	0202HVK
1329514	7964HVJ
1329506	7728HVJ
1329416	7566HVJ
1329599	6283HVJ
1329288	5396HVJ
1329293	5439HVJ
1329418	5491HVJ
1329422	7530HVJ
1329479	6170HVJ
1329482	4020HVJ
1329263	4015HVJ
1329259	4209HVJ
1329282	5324HVJ
1329403	4637HVJ
1329285	5312HVJ
1329261	4211HVJ
1329625	0918HVJ
1329271	0923HVJ
1329176	1332HVJ
1329425	2998HVJ
1329273	3134HVJ
1329276	0521HVJ
1329070	9057HVH
1329064	8263HVH
1328914	8055HVH
1329049	7901HVH
1328886	7345HVH
1328909	7079HVH
1329066	7780HVH
1328890	5542HVH
1328907	6429HVH
1329079	7642HVH
1328877	6742HVH
1329199	7915HVH
1328911	8029HVH
1328917	7808HVH
1328888	6485HVH
1328922	5559HVH
1328881	6651HVH
1328901	5450HVH
1313043	3348HVH
1329059	4597HVH
1328871	5001HVH
1312954	3350HVH
1328810	4926HVH
1328865	1895HVH
1328883	1689HVH
1312965	1151HVH
1328867	1692HVH
1312942	1110HVH
1329206	2204HVH
1312944	1059HVH
1312948	1088HVH
1312952	0965HVH
1312963	1617HVH
1312946	2323HVH
1328869	1697HVH
1328879	0324HVH
1328873	9704HVG
1312855	8354HVG
1312552	5551HVG
1312733	6753HVG
1312740	8296HVG
1312773	7154HVG
1312737	5583HVG
1312623	3452HVG
1312710	4653HVG
1312674	4596HVG
1312572	4643HVG
1312700	4592HVG
1312684	4761HVG
1312562	3115HVG
1312564	4229HVG
1313059	0743HVG
1312446	2980HVG
1312497	1401HVG
1312533	1590HVG
1312506	2474HVG
1312436	0751HVG
1312566	2443HVG
1312424	0912HVG
1312331	0726HVG
1312228	6574HVF
1312321	7536HVF
1312316	7002HVF
1312318	0475HVG
1312097	2065HVF
1312299	3022HVF
1511219	1588HVF
1312196	5208HVF
1312312	1638HVF
1312328	2757HVF
1350802	3014HVF
1312310	1570HVF
1312077	1721HVF
1312073	1544HVF
1312303	2980HVF
1312308	5203HVF
1312143	3515HVF
1312203	5449HVF
1312294	4660HVF
1312735	3924HVF
1312206	7828HVD
1312283	7940HVD
1312348	2855HVD
1312210	7447HVD
1312256	7567HVD
1311987	3699HVD
1312212	3180HVD
1312141	3876HVD
1312029	4500HVD
1312026	4591HVD
1312568	6838HTZ
1311994	6763HVC
1312324	6353HVC
1311990	6923HVC
1311933	8224HVC
1312063	0857HVD
1312024	9081HVC
1312218	8903HVC
1311992	9295HVC
1312031	7718HVC
1311894	1570HVC
1311905	1035HVC
1311913	3062HVC
1311765	0780HVC
1311821	0898HVC
1311898	3778HVC
1311907	0680HVC
1311783	1703HVC
1311917	2396HVC
1311903	4113HVC
1311927	4671HVC
1311880	0964HVC
1311915	0783HVC
1311761	0652HVC
1312061	1036HVC
1311901	7983HVB
1311772	7838HVB
1312049	8497HVB
1311871	7579HVB
1311763	0160HVC
1311661	5871HVB
1311935	8539HVB
1312198	5770HVB
1311730	8748HVB
1311817	8507HVB
1311687	5012HVB
1311658	9999HTZ
1311700	4858HVB
1311825	1803HVB
1311579	2230HVB
1311815	1383HVB
1311767	3338HVB
1311925	4051HVB
1311819	1909HVB
1311884	1556HVB
1311563	0366HVB
1311985	3656HVB
1311769	2479HVB
1312511	1847HVB
1311695	0491HVB
1311533	7426HTZ
1311410	4777HTZ
1311530	4850HTZ
1311526	4770HTZ
1312350	3969HTZ
1311356	4865HTZ
1311569	5249HTZ
1311469	7978HTZ
1311494	6181HTZ
1311524	5661HTZ
1311648	6501HTZ
1311535	4675HTZ
1311392	5038HTZ
1311715	6645HTZ
1312745	9138HTZ
1311693	8810HTZ
1311703	8768HTZ
1312189	8705HTZ
1311705	8895HTZ
1311547	5045HTZ
1311515	1350HTZ
1311365	0006HTZ
1311353	3499HTZ
1311708	0682HTZ
1311246	0104HTZ
1311981	4154HTZ
1311350	0305HTZ
1311367	0253HTZ
1311363	0063HTZ
1311505	0483HTZ
1311461	1624HTZ
1311377	3834HTZ
1311344	1160HTZ
1312429	0258HTZ
1311550	0083HTZ
1311519	9710HTY
1311728	0182HTZ
1312071	0457HTZ
1311358	2041HTZ
1311374	9895HTY
1311244	7436HTY
1311303	8585HTY
1311554	9654HTY
1311317	8647HTY
1311154	6241HTY
1311552	7066HTY
1311382	8739HTY
1311370	6013HTY
1311341	9474HTY
1311372	5762HTY
1311237	9658HTY
1311228	6947HTY
1311128	5534HTY
1311121	3258HTY
1311465	3240HTY
1311267	3755HTY
1311132	3184HTY
1311075	3671HTY
1311305	3450HTY
1312967	4422HTY
1310998	2643HTY
1311123	3804HTY
1311537	3868HTY
1312194	3206HTY
1311679	4820HTY
1311557	5264HTY
1311147	1464HTY
1310822	4987HTX
1310983	8672HTX
1311139	0057HTY
1311087	8707HTX
1311081	9622HTX
1312052	9266HTX
1310985	2415HTY
1311091	0266HTY
1311713	9812HTX
1310968	7943HTX
1310966	8012HTX
1310818	4838HTX
1310977	6965HTX
1311311	6825HTX
1310797	6622HTX
1310971	7987HTX
1310850	7981HTX
1311512	4744HTX
1310981	8296HTX
1310852	8424HTX
1310979	6686HTX
1310860	8485HTX
1311652	8484HTX
1310973	7918HTX
1310689	1654HTX
1310687	1621HTX
1310663	4140HTX
1310815	3538HTX
1310691	1534HTX
1310711	1525HTX
1310684	4455HTX
1310856	3273HTX
1310682	2442HTX
1310676	3185HTX
1310715	2052HTX
1310671	4235HTX
1310842	2680HTX
1310694	1500HTX
1310760	0113HTX
1310474	9044HTW
1310637	0725HTX
1310643	9717HTW
1310783	0589HTX
1310639	9707HTW
1310680	9646HTW
1310512	0522HTX
1310641	9626HTW
1311307	7527HTW
1310458	8601HTW
1310557	7254HTW
1310445	7528HTW
1310461	8755HTW
1310488	7870HTW
1310810	7568HTW
1310467	3072HTW
1310439	3709HTW
1310442	6317HTW
1310390	6132HTW
1310448	5906HTW
1310469	3133HTW
1310451	3712HTW
1310465	4204HTW
1311017	9991HTV
1310193	9917HTV
1310388	9540HTV
1310278	9986HTV
1310187	9480HTV
1311077	1102HTW
1310848	1114HTW
1310227	0215HTW
1310163	9223HTV
1310392	8165HTV
1310177	7495HTV
1310217	5366HTV
1310161	4940HTV
1310054	3988HTV
1310292	6063HTV
1310039	4661HTV
1310024	3849HTV
1310028	4234HTV
1310157	5038HTV
1310173	3501HTV
1310026	4269HTV
1310159	3882HTV
1310051	6028HTV
1374806	3488HTV
1310045	5058HTV
1310646	7187HTT
1309867	4994HTT
1309860	4705HTT
1309902	9141HTT
1309845	7456HTS
1309853	8307HTS
1309751	7472HTS
1309855	8625HTS
1309849	7325HTS
1309766	3873HTS
1309938	6278HTS
1309659	2663HTS
1309640	2750HTS
1309843	2692HTS
1309694	6202HTS
1309840	3199HTS
1309703	2989HTS
1309663	3131HTS
1310032	3679HTS
1309946	6928HTS
1309722	2614HTS
1309736	6635HTS
1309727	6077HTS
1309730	2645HTS
1309701	2588HTS
1309724	6255HTS
1309696	3753HTS
1309691	3745HTS
1309578	8950HTR
1309720	9950HTR
1309682	9748HTR
1309710	0000HTS
1309708	9826HTR
1309698	1265HTS
1309686	0511HTS
1310165	9773HTR
1309586	9501HTR
1310845	9913HTR
1309564	0004HTS
1309450	6358HTR
1309455	7936HTR
1309364	6592HTR
1309582	6272HTR
1309574	7053HTR
1309689	7585HTR
1309492	7099HTR
1309459	6609HTR
1309473	8738HTR
1309413	6332HTR
1309411	7427HTR
1309405	7584HTR
1309427	3029HTR
1309466	2737HTR
1309429	3106HTR
1309461	2534HTR
1309438	2568HTR
1309331	9796HTP
1309114	8405HTP
1309277	9960HTP
1309279	2149HTR
1309258	8449HTP
1309131	8252HTP
1309334	8618HTP
1309136	8756HTP
1309188	9910HTP
1309154	8930HTP
1309341	8543HTP
1309118	8011HTP
1309320	5772HTP
1309256	5864HTP
1309435	5391HTP
1309052	6037HTP
1309264	6087HTP
1309076	6454HTP
1309327	6792HTP
1309470	4819HTP
1309125	2156HTP
1309106	3161HTP
1308846	2339HTP
1309479	3103HTP
1309108	2780HTP
1308973	4672HTP
1309103	2753HTP
1308996	3013HTP
1309122	2194HTP
1308855	2488HTP
1308861	2645HTP
1308829	9677HTN
1308827	0057HTP
1308960	1299HTP
1308962	1245HTP
1308834	1527HTP
1309101	0300HTP
1308842	8292HTN
1308838	8304HTN
1308760	7507HTN
1308523	6462HTN
1308751	7521HTN
1308497	3330HTN
1308767	3885HTN
1308636	2688HTN
1308516	5718HTN
1308530	2583HTN
1308448	3871HTN
1308548	2772HTN
1308432	3700HTN
1488855	4557HTN
1308539	2736HTN
1308344	1801HTN
1308236	9764HTM
1308819	0749HTN
1309464	0782HTN
1308250	9747HTM
1308329	0352HTN
1308271	0479HTN
1308369	2135HTN
1308341	2303HTN
1308256	0419HTN
1308364	9377HTM
1524681	0558HTN
1308758	1009HTN
1308316	9288HTM
1308357	6670HTM
1308240	6391HTM
1308238	6401HTM
1308217	7812HTM
1308248	9068HTM
1308244	9111HTM
1308338	7654HTM
1308233	8569HTM
1308353	6439HTM
1308323	7570HTM
1308375	5127HTM
1308040	6145HTM
1308057	4029HTM
1308002	5155HTM
1308325	5168HTM
1308971	5963HTM
1345792	5165HTM
1308086	1084HTM
1307935	3936HTM
1308230	1353HTM
1307832	1647HTM
1308018	2196HTM
1307914	9998HTL
1307778	9366HTL
1307681	8505HTL
1307924	9725HTL
1308525	0668HTM
1307813	0272HTM
1307734	9043HTL
1307899	0501HTM
1307736	9361HTL
1307676	9063HTL
1308010	9219HTL
1308090	9413HTL
1307995	9352HTL
1307917	9890HTL
1307807	9502HTL
1307940	8529HTL
1307931	0809HTM
1307897	0669HTM
1307527	5198HTL
1308335	6011HTL
1307618	6014HTL
1307646	5898HTL
1308015	5925HTL
1307652	5497HTL
1307642	7728HTL
1307638	7706HTL
1307630	5049HTL
1307793	6203HTL
1307784	5810HTL
1307622	2247HTL
1307371	2012HTL
1307997	2653HTL
1307607	4168HTL
1307616	2656HTL
1307605	2657HTL
1307926	2205HTL
1307626	2226HTL
1307469	4682HTL
1307628	2176HTL
1308007	2652HTL
1307633	1396HTL
1307278	1511HTL
1307099	9536HTK
1307465	1524HTL
1307304	9477HTK
1307282	9199HTK
1307295	0856HTK
1307085	8843HTK
1307064	9786HTJ
1307366	0500HTK
1307083	2397HTK
1307095	3998HTK
1307299	2658HTK
1306961	9590HTJ
1307302	2242HTK
1307079	9730HTJ
1307649	2075HTK
1307066	0887HTK
1306958	2695HTJ
1306892	4497HTJ
1306950	2964HTJ
1307183	6546HTJ
1306875	4684HTJ
1306843	2649HTJ
1306929	6068HTJ
1306955	2680HTJ
1306840	2626HTJ
1307071	9276HTJ
1306964	9364HTH
1306926	0948HTJ
1307375	9436HTH
1306825	0794HTJ
1306736	8497HTH
1307090	8627HTH
1306836	9230HTH
1306828	0841HTJ
1306857	2039HTJ
1306765	9292HTH
1306932	9193HTH
1306924	9191HTH
1307192	9383HTH
1306712	5160HTH
1306714	5169HTH
1306609	5300HTH
1306726	5864HTH
1306850	7652HTH
1307293	5195HTH
1306740	5279HTH
1306831	5861HTH
1306600	1653HTH
1306603	2628HTH
1306732	3831HTH
1306821	2588HTH
1306724	1965HTH
1306525	2262HTH
1306730	2528HTH
1306595	4848HTH
1306586	1697HTH
1306513	1812HTH
1306527	3154HTH
1485279	1607HTH
1306584	1778HTH
1306517	1957HTH
1306728	3922HTH
1306381	8345HTG
1306509	8404HTG
1306530	8080HTG
1306493	9969HTG
1306384	8508HTG
1306489	8501HTG
1306597	0817HTH
1306491	9116HTG
1306505	4806HTG
1306371	6011HTG
1306359	7485HTG
1306366	5221HTG
1306357	7518HTG
1306354	7467HTG
1306376	4588HTG
1306487	7643HTG
1306500	4547HTG
1306497	6342HTG
1306364	6870HTG
1306229	1548HTG
1306323	1701HTG
1306374	2752HTG
1306291	1572HTG
1306227	1473HTG
1306378	1609HTG
1306294	3789HTG
1306177	0774HTG
1306131	8550HTF
1306298	8606HTF
1306113	8918HTF
1306215	9033HTF
1306183	8541HTF
1306171	0728HTG
1306591	9635HTF
1306089	8199HTF
1306211	6974HTF
1306208	7229HTF
1306200	5576HTF
1306084	8182HTF
1306220	4602HTF
1305908	2446HTF
1306081	3488HTF
1305953	1377HTF
1305974	1149HTF
1305899	1097HTF
1306180	1887HTF
1305987	4327HTF
1306048	2583HTF
1306217	2781HTF
1305981	4166HTF
1305977	1463HTF
1305841	8318HTD
1305848	7990HTD
1305816	8978HTD
1305835	9956HTD
1305745	8500HTD
1305828	8739HTD
1305858	6154HTD
1305617	4799HTD
1305656	5900HTD
1305654	5479HTD
1305720	5126HTD
1305712	2341HTD
1305715	4345HTD
1305584	2993HTD
1305514	2321HTD
1305599	3360HTD
1305563	2832HTD
1305512	2437HTD
1305718	4297HTD
1305523	2283HTD
1305694	4192HTD
1305571	2930HTD
1305509	2438HTD
1305525	9150HTC
1305831	9460HTC
1305612	1658HTD
1305636	8528HTC
1305359	9496HTC
1305353	9574HTC
1305593	1791HTD
1305363	8948HTC
1305266	5936HTC
1305497	6313HTC
1305207	6115HTC
1305493	6308HTC
1305409	6129HTC
1305184	6501HTC
1305692	7791HTC
1305305	6246HTC
1305505	7152HTC
1305411	6081HTC
1305407	3727HTC
1305289	4304HTC
1305163	5469HTC
1305093	3508HTC
1305169	5455HTC
1305166	5478HTC
1305078	3141HTC
1305081	3056HTC
1305061	2849HTC
1305049	0613HTC
1305139	1314HTC
1305042	0410HTC
1305144	0965HTC
1304959	0376HTC
1305199	0962HTC
1305127	0972HTC
1305155	0731HTC
1305047	8777HTB
1305064	9084HTB
1304920	8664HTB
1304906	9589HTB
1304911	8425HTB
1304933	0166HTC
1304979	9443HTB
1304922	6979HTB
1305142	6148HTB
1304792	6444HTB
1304895	5819HTB
1304897	5814HTB
1305044	5729HTB
1304820	6559HTB
1340588	7008HTB
1304913	5027HTB
1304930	7455HTB
1305136	5839HTB
1304552	1345HTB
1304901	3028HTB
1304564	1798HTB
1304903	3026HTB
1304739	2616HTB
1305059	1400HTB
1304899	3138HTB
1304724	1398HTB
1304594	2014HTB
1305130	3469HTB
1304549	8503HSZ
1304608	9465HSZ
1304716	9248HSZ
1304470	9093HSZ
1304526	8320HSZ
1304705	8174HSZ
1304742	9396HSZ
1304728	0904HTB
1304529	0874HTB
1305067	8420HSZ
1304712	9427HSZ
1304951	8532HSZ
1304270	5238HSZ
1305051	5320HSZ
1304280	5991HSZ
1305196	6407HSZ
1304289	5603HSZ
1304545	6120HSZ
1304502	5939HSZ
1304507	6043HSZ
1304511	6308HSZ
1304800	7743HSZ
1304523	6378HSZ
1304509	6612HSZ
1304543	5124HSZ
