codigo	matricula	fecha_matriculacion	marca	modelo	tipo	variante	clasificacion_medioambiental	combustible	cilindrada	potencia	numero_plazas	fecha_inicio_prestacion_servicio	eurotaxi	regimen_especial_eurotaxi	fecha_ini_reg_esp_eur	fecha_fin_reg_esp_eur	fecha_informe	
1187008	1136GVP	2010-04-09	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-04-13	FALSE	FALSE			2018-11-03	
1187003	1133GVP	2010-04-09	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-04-13	FALSE	FALSE			2018-11-03	
1186855	6256GVN	2010-04-08	SKODA	SUPERB	3T	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-04-09	FALSE	FALSE			2018-11-03	
1186946	4784GVN	2010-04-08	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-04-12	FALSE	FALSE			2018-11-03	
1186818	6074GVN	2010-04-08	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-04-09	FALSE	FALSE			2018-11-03	
1186953	5905GVN	2010-04-08	SKODA	OCTAVIA	1Z	AABSEX01/NFM5********	C	GASOLINA TRANSFORMADO GLP	1595	75	5	2010-04-12	FALSE	FALSE			2018-11-03	
1186938	8233GVN	2010-04-08	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-04-12	FALSE	FALSE			2018-11-03	
1341897	3766GVN	2010-04-07	SEAT	ALTEA XL	5P	ACCAYCX01	B	DIESEL	1598	77	5	2014-07-03	FALSE	FALSE			2018-11-03	
1186704	9955GVM	2010-04-07	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-04-08	FALSE	FALSE			2018-11-03	
1186699	1400GVN	2010-04-07	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-04-08	FALSE	FALSE			2018-11-03	
1186838	0061GVN	2010-04-07	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-04-09	FALSE	FALSE			2018-11-03	
1186721	2452GVN	2010-04-07	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-04-08	FALSE	FALSE			2018-11-03	
1186560	8432GVM	2010-04-06	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-04-07	FALSE	FALSE			2018-11-03	
1186716	7655GVM	2010-04-06	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-04-08	FALSE	FALSE			2018-11-03	
1186476	6905GVM	2010-04-06	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-04-06	FALSE	FALSE			2018-11-03	
1186492	6473GVM	2010-04-06	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-04-06	FALSE	FALSE			2018-11-03	
1186589	6408GVM	2010-04-06	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-04-07	FALSE	FALSE			2018-11-03	
1187143	8147GVM	2010-04-06	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-04-14	FALSE	FALSE			2018-11-03	
1186592	8524GVM	2010-04-06	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-04-07	FALSE	FALSE			2018-11-03	
1186586	5038GVM	2010-04-05	PEUGEOT	407	6*****	6DRHF*	B	DIESEL	1997	103	5	2010-04-07	FALSE	FALSE			2018-11-03	
1186485	5332GVM	2010-04-05	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-04-06	FALSE	FALSE			2018-11-03	
1186443	5274GVM	2010-04-05	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-04-06	FALSE	FALSE			2018-11-03	
1186473	5789GVM	2010-04-05	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-04-06	FALSE	FALSE			2018-11-03	
1186466	0791GVM	2010-03-31	SEAT	ALTEA XL	5P	ACBSEX01/SGNFM5	C	GASOLINA TRANSFORMADO GLP	1595	75	5	2010-04-06	FALSE	FALSE			2018-11-03	
1186436	1049GVL	2010-03-31	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-04-06	FALSE	FALSE			2018-11-03	
1186577	1805GVM	2010-03-31	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-04-07	FALSE	FALSE			2018-11-03	
1186402	1489GVM	2010-03-31	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-04-06	FALSE	FALSE			2018-11-03	
1186584	1734GVM	2010-03-31	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-04-07	FALSE	FALSE			2018-11-03	
1186450	9049GVL	2010-03-31	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-04-06	FALSE	FALSE			2018-11-03	
1186152	3439GVJ	2010-03-29	PEUGEOT	407 SW	6*****	6ERHF*	B	DIESEL	1997	103	5	2010-03-31	FALSE	FALSE			2018-11-03	
1186172	8840GVH	2010-03-29	SEAT	ALTEA XL	5P	ACBXEX01/SGNFM5	B	DIESEL	1896	77	5	2010-03-31	FALSE	FALSE			2018-11-03	
1187011	5169GVJ	2010-03-29	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-04-13	FALSE	FALSE			2018-11-03	
1186049	8743GVH	2010-03-29	VOLKSWAGEN	PASSAT	3C	AACBABX0/FD6******	B	DIESEL	1968	103	5	2010-03-30	FALSE	FALSE			2018-11-03	
1185945	7583GVH	2010-03-26	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-29	FALSE	FALSE			2018-11-03	
1185954	0222GVH	2010-03-26	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-29	FALSE	FALSE			2018-11-03	
1474832	8051GVH	2010-03-26	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2017-06-15	FALSE	FALSE			2018-11-03	
1185928	0112GVH	2010-03-26	VOLKSWAGEN	PASSAT	3C	AACBDCX0/FM5******	B	DIESEL	1968	81	5	2010-03-29	FALSE	FALSE			2018-11-03	
1185826	2643GVG	2010-03-25	SEAT	ALTEA XL	5P	ACBXEX01/SGNFM5	B	DIESEL	1896	77	5	2010-03-26	FALSE	FALSE			2018-11-03	
1185832	8014GVG	2010-03-25	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-26	FALSE	FALSE			2018-11-03	
1186001	6244GVG	2010-03-25	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-30	FALSE	FALSE			2018-11-03	
1353789	6238GVG	2010-03-25	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2014-12-22	FALSE	FALSE			2018-11-03	
1185835	0630GVG	2010-03-25	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-26	FALSE	FALSE			2018-11-03	
1185842	0483GVG	2010-03-25	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-26	FALSE	FALSE			2018-11-03	
1185839	7626GVG	2010-03-25	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-26	FALSE	FALSE			2018-11-03	
1185908	7348GVG	2010-03-25	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-29	FALSE	FALSE			2018-11-03	
1185820	0667GVG	2010-03-25	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-26	FALSE	FALSE			2018-11-03	
1185668	3294GVF	2010-03-24	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-25	FALSE	FALSE			2018-11-03	
1185732	7067GVF	2010-03-24	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-25	FALSE	FALSE			2018-11-03	
1185685	7000GVF	2010-03-24	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-25	FALSE	FALSE			2018-11-03	
1185720	8370GVF	2010-03-24	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-25	FALSE	FALSE			2018-11-03	
1185688	7003GVF	2010-03-24	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-25	FALSE	FALSE			2018-11-03	
1186157	9020GVD	2010-03-23	SEAT	ALTEA XL	5P	ACBSEX01/SGNFM5	C	GASOLINA TRANSFORMADO GLP	1595	75	5	2010-03-31	FALSE	FALSE			2018-11-03	
1185612	9012GVD	2010-03-23	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-24	FALSE	FALSE			2018-11-03	
1185753	5726GVD	2010-03-23	SKODA	SUPERB	3T	AABMPX01/NFD6*******	B	DIESEL	1968	103	5	2010-03-26	FALSE	FALSE			2018-11-03	
1185492	0665GVD	2010-03-22	SEAT	ALTEA XL	5P	ACBXEX01/SGNFM5	B	DIESEL	1896	77	5	2010-03-23	FALSE	FALSE			2018-11-03	
1338167	3364GVD	2010-03-22	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2014-05-14	FALSE	FALSE			2018-11-03	
1185474	0375GVD	2010-03-22	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-23	FALSE	FALSE			2018-11-03	
1185726	3052GVD	2010-03-22	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-25	FALSE	FALSE			2018-11-03	
1185479	4423GVC	2010-03-18	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-23	FALSE	FALSE			2018-11-03	
1185462	4204GVC	2010-03-18	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-23	FALSE	FALSE			2018-11-03	
1185340	2565GVC	2010-03-18	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-22	FALSE	FALSE			2018-11-03	
1185736	4950GVC	2010-03-18	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-25	FALSE	FALSE			2018-11-03	
1185465	4197GVC	2010-03-18	VOLKSWAGEN	PASSAT	3C	AACBDCX0/FM5******	B	DIESEL	1968	81	5	2010-03-23	FALSE	FALSE			2018-11-03	
1185348	7028GVB	2010-03-17	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-22	FALSE	FALSE			2018-11-03	
1185247	6561GVB	2010-03-17	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-18	FALSE	FALSE			2018-11-03	
1185194	8583GTZ	2010-03-16	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-17	FALSE	FALSE			2018-11-03	
1185270	4189GTZ	2010-03-15	PEUGEOT	407	6*****	6DRHF*	B	DIESEL	1997	103	5	2010-03-18	FALSE	FALSE			2018-11-03	
1185268	4166GTZ	2010-03-15	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-18	FALSE	FALSE			2018-11-03	
1185272	4136GTZ	2010-03-15	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-18	FALSE	FALSE			2018-11-03	
1185098	3631GTZ	2010-03-15	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-16	FALSE	FALSE			2018-11-03	
1185264	4155GTZ	2010-03-15	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-18	FALSE	FALSE			2018-11-03	
1185238	3576GTZ	2010-03-15	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-18	FALSE	FALSE			2018-11-03	
1185088	6704GTY	2010-03-12	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-16	FALSE	FALSE			2018-11-03	
1185036	6789GTY	2010-03-12	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-15	FALSE	FALSE			2018-11-03	
1185043	6892GTY	2010-03-12	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-15	FALSE	FALSE			2018-11-03	
1184979	9629GTX	2010-03-11	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-15	FALSE	FALSE			2018-11-03	
1379925	7216GTX	2010-03-11	VOLKSWAGEN	CADDY	2K	ACBLSX01/FM5********S*0J2***LN1	B	DIESEL	1896	77	5	2015-05-05	TRUE	TRUE	2015-09-11	2021-04-07	2018-11-03	
1184807	3134GTX	2010-03-10	PEUGEOT	407	6*****	6DRHF*	B	DIESEL	1997	103	5	2010-03-11	FALSE	FALSE			2018-11-03	
1185015	4291GTX	2010-03-10	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-15	FALSE	FALSE			2018-11-03	
1184821	4547GTX	2010-03-10	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-11	FALSE	FALSE			2018-11-03	
1184824	3927GTX	2010-03-10	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-11	FALSE	FALSE			2018-11-03	
1185012	4341GTX	2010-03-10	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-15	FALSE	FALSE			2018-11-03	
1184795	8162GTW	2010-03-09	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-11	FALSE	FALSE			2018-11-03	
1185076	7981GTW	2010-03-09	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-16	FALSE	FALSE			2018-11-03	
1184814	8889GTW	2010-03-09	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-11	FALSE	FALSE			2018-11-03	
1184725	5392GTW	2010-03-08	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-10	FALSE	FALSE			2018-11-03	
1184735	4159GTW	2010-03-08	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-10	FALSE	FALSE			2018-11-03	
1184799	2146GTW	2010-03-08	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-11	FALSE	FALSE			2018-11-03	
1184909	9332GTV	2010-03-05	SEAT	ALTEA XL	5P	ACBXEX01/SGNFM5	B	DIESEL	1896	77	5	2010-03-12	FALSE	FALSE			2018-11-03	
1184502	9809GTV	2010-03-05	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-08	FALSE	FALSE			2018-11-03	
1184531	3946GTV	2010-03-04	SKODA	SUPERB	3T	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-08	FALSE	FALSE			2018-11-03	
1184509	4825GTV	2010-03-04	SKODA	SUPERB	3T	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-08	FALSE	FALSE			2018-11-03	
1184487	4211GTV	2010-03-04	SKODA	SUPERB	3T	AABMPX01/NFD6*******	B	DIESEL	1968	103	5	2010-03-08	FALSE	FALSE			2018-11-03	
1184421	2426GTV	2010-03-04	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-05	FALSE	FALSE			2018-11-03	
1184474	3402GTV	2010-03-04	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-08	FALSE	FALSE			2018-11-03	
1184415	4013GTV	2010-03-04	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-05	FALSE	FALSE			2018-11-03	
1381097	5300GTV	2010-03-04	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2015-05-18	FALSE	FALSE			2018-11-03	
1381994	5266GTV	2010-03-04	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2015-05-27	FALSE	FALSE			2018-11-03	
1184441	3824GTV	2010-03-04	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-05	FALSE	FALSE			2018-11-03	
1184423	9193GTT	2010-03-03	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-05	FALSE	FALSE			2018-11-03	
1184446	9157GTT	2010-03-03	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-05	FALSE	FALSE			2018-11-03	
1184301	8032GTT	2010-03-03	SKODA	OCTAVIA	1Z	ACBXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-04	FALSE	FALSE			2018-11-03	
1184435	9605GTT	2010-03-03	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-05	FALSE	FALSE			2018-11-03	
1184444	8110GTT	2010-03-03	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-05	FALSE	FALSE			2018-11-03	
1380065	8036GTT	2010-03-03	VOLKSWAGEN	CADDY	2K	ACBLSX01/FM5********S*0J2***LN1	B	DIESEL	1896	77	5	2015-05-06	TRUE	TRUE	2015-09-24	2021-04-07	2018-11-03	
1184497	3652GTT	2010-03-02	SEAT	ALTEA XL	5P	ACBXEX01/SGNFM5	B	DIESEL	1896	77	5	2010-03-08	FALSE	FALSE			2018-11-03	
1184271	0872GTT	2010-03-02	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-04	FALSE	FALSE			2018-11-03	
1184317	3695GTT	2010-03-02	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-04	FALSE	FALSE			2018-11-03	
1184209	5751GTS	2010-03-01	SEAT	ALTEA XL	5P	ACBXEX01/SGNFM5	B	DIESEL	1896	77	5	2010-03-03	FALSE	FALSE			2018-11-03	
1184197	5766GTS	2010-03-01	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-03	FALSE	FALSE			2018-11-03	
1184193	5755GTS	2010-03-01	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-03-03	FALSE	FALSE			2018-11-03	
1184336	8873GTS	2010-03-01	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-04	FALSE	FALSE			2018-11-03	
1184084	7636GTS	2010-03-01	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-02	FALSE	FALSE			2018-11-03	
1184072	2547GTS	2010-02-26	SEAT	ALTEA XL	5P	ACBXEX01/SGNFM5	B	DIESEL	1896	77	5	2010-03-02	FALSE	FALSE			2018-11-03	
1184089	9264GTR	2010-02-26	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-03-02	FALSE	FALSE			2018-11-03	
1183983	6088GTP	2010-02-25	SKODA	SUPERB	3T	AABMPX01/NFM6*******	B	DIESEL	1968	103	5	2010-03-01	FALSE	FALSE			2018-11-03	
1437702	1484GTR	2010-02-25	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-09-30	FALSE	FALSE			2018-11-03	
1183967	0407GTR	2010-02-25	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-01	FALSE	FALSE			2018-11-03	
1183709	9846GTN	2010-02-24	PEUGEOT	407	6*****	6DRHF*	B	DIESEL	1997	103	5	2010-02-25	FALSE	FALSE			2018-11-03	
1183886	5924GTN	2010-02-24	SEAT	ALTEA XL	5P	ACBSEX01/SGNFM5	C	GASOLINA TRANSFORMADO GLP	1595	75	5	2010-02-26	FALSE	FALSE			2018-11-03	
1183743	7662GTN	2010-02-24	SKODA	SUPERB	3T	AABMPX01/NFD6*******	B	DIESEL	1968	103	5	2010-02-25	FALSE	FALSE			2018-11-03	
1183868	5891GTN	2010-02-24	SKODA	SUPERB	3T	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-02-26	FALSE	FALSE			2018-11-03	
1183732	9900GTN	2010-02-24	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-02-25	FALSE	FALSE			2018-11-03	
1183747	2170GTP	2010-02-24	SKODA	OCTAVIA	1Z	ACBXEX01/NFM5********	B	DIESEL	1896	77	5	2010-02-25	FALSE	FALSE			2018-11-03	
1183720	5956GTN	2010-02-24	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-02-25	FALSE	FALSE			2018-11-03	
1183822	1712GTN	2010-02-23	SEAT	ALTEA XL	5P	ACBSEX01/SGNFM5	C	GASOLINA TRANSFORMADO GLP	1595	75	5	2010-02-26	FALSE	FALSE			2018-11-03	
1183636	4894GTN	2010-02-23	SEAT	ALTEA XL	5P	ACBSEX01/SGNFM5	C	GASOLINA TRANSFORMADO GLP	1595	75	5	2010-02-24	FALSE	FALSE			2018-11-03	
1183712	3706GTN	2010-02-23	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-02-25	FALSE	FALSE			2018-11-03	
1183556	0562GTN	2010-02-23	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-02-23	FALSE	FALSE			2018-11-03	
1183889	4906GTN	2010-02-23	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-02-26	FALSE	FALSE			2018-11-03	
1184294	4053GTN	2010-02-23	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-03-04	FALSE	FALSE			2018-11-03	
1353324	5607GTN	2010-02-23	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-12-16	FALSE	FALSE			2018-11-03	
1183736	4141GTN	2010-02-23	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-02-25	FALSE	FALSE			2018-11-03	
1183518	6804GTM	2010-02-22	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-02-23	FALSE	FALSE			2018-11-03	
1183500	5207GTM	2010-02-22	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-02-22	FALSE	FALSE			2018-11-03	
1183546	5942GTM	2010-02-22	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-02-23	FALSE	FALSE			2018-11-03	
1183554	3432GTM	2010-02-19	MERCEDES-BENZ	E 200 CDI	212	J001M0	B	DIESEL	2143	100	5	2010-02-23	FALSE	FALSE			2018-11-03	
1183339	2920GTL	2010-02-17	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-02-18	FALSE	FALSE			2018-11-03	
1183305	9147GTK	2010-02-17	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-02-18	FALSE	FALSE			2018-11-03	
1183332	0944GTL	2010-02-17	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-02-18	FALSE	FALSE			2018-11-03	
1183236	5413GTK	2010-02-16	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-02-17	FALSE	FALSE			2018-11-03	
1183301	7455GTK	2010-02-16	SKODA	SUPERB	3T	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-02-18	FALSE	FALSE			2018-11-03	
1183191	5339GTJ	2010-02-12	SEAT	TOLEDO	5P	ABBSEX01/SGFM5********	C	GASOLINA TRANSFORMADO GLP	1595	75	5	2010-02-17	FALSE	FALSE			2018-11-03	
1183060	5142GTJ	2010-02-12	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-02-15	FALSE	FALSE			2018-11-03	
1183131	4891GTJ	2010-02-12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-02-16	FALSE	FALSE			2018-11-03	
1183094	6837GTJ	2010-02-12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-02-15	FALSE	FALSE			2018-11-03	
1183020	9532GTH	2010-02-11	MERCEDES-BENZ	E 220 CDI	212	J002M0	B	DIESEL	2143	125	5	2010-02-12	FALSE	FALSE			2018-11-03	
1182992	9273GTH	2010-02-11	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-02-12	FALSE	FALSE			2018-11-03	
1183004	4256GTH	2010-02-10	SKODA	SUPERB	3T	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-02-12	FALSE	FALSE			2018-11-03	
1182837	1791GTH	2010-02-10	SKODA	OCTAVIA	1Z	AABXEX01/NFM5********	B	DIESEL	1896	77	5	2010-02-10	FALSE	FALSE			2018-11-03	
1182937	3592GTH	2010-02-10	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2010-02-11	FALSE	FALSE			2018-11-03	
1182892	8190GTG	2010-02-09	SKODA	OCTAVIA	1U	STAXRX01/NFM5******	B	DIESEL	1896	74	5	2010-02-11	FALSE	FALSE			2018-11-03	
